gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,avg_monthly_spend,tenure_group_7-12mo,tenure_group_13-24mo,tenure_group_25-48mo,tenure_group_49-72mo,actual_churn,predicted_proba,segment
1,0,0,1,41,1,0,70.2,2894.55,False,False,True,False,False,False,True,False,True,True,True,False,True,False,70.59878048780489,False,False,True,False,0,0.15804216,1
0,0,0,0,7,1,1,94.05,633.45,True,False,True,False,False,False,True,False,False,True,False,False,True,True,90.49285714285715,True,False,False,False,0,0.7595536,1
1,0,0,1,1,1,1,50.05,50.05,False,False,False,False,False,True,False,True,False,False,False,False,False,False,50.05,False,False,False,False,0,0.6595657,3
0,0,1,0,64,1,0,58.35,3756.45,False,False,True,False,False,False,False,True,False,False,True,True,False,False,58.69453125,False,False,False,True,0,0.10616945,0
0,0,0,0,3,1,1,75.5,220.6,True,False,False,False,False,True,False,True,False,False,False,False,False,False,73.53333333333333,False,False,False,False,1,0.8229603,1
0,1,1,0,50,1,1,71.05,3444.85,True,False,False,False,False,True,False,False,False,False,False,False,False,False,68.89699999999999,False,False,False,True,1,0.45760828,2
1,0,1,0,18,1,0,56.8,1074.65,False,False,False,False,True,False,False,True,False,True,False,False,False,False,59.70277777777778,False,True,False,False,0,0.24387196,1
0,0,1,1,13,1,0,55.95,734.35,False,False,False,False,False,True,False,False,False,False,False,False,False,True,56.48846153846154,False,True,False,False,1,0.32807255,1
1,0,1,1,69,1,0,80.65,5542.55,False,False,False,True,False,False,False,False,True,True,False,True,True,True,80.3268115942029,False,False,False,True,0,0.08704187,2
0,0,0,0,1,1,1,79.15,79.15,True,False,False,False,False,False,True,True,False,True,False,False,False,False,79.15,False,False,False,False,0,0.8159746,1
1,0,0,0,4,1,0,90.65,367.95,True,False,False,False,False,True,False,True,True,False,False,False,True,False,91.9875,False,False,False,False,0,0.8347401,1
1,0,0,0,1,1,1,53.5,53.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,53.5,False,False,False,False,1,0.68475,3
1,0,1,1,25,1,0,53.65,1355.45,False,False,True,False,False,False,True,False,False,True,True,False,False,False,54.218,False,False,True,False,0,0.14404646,1
0,0,1,1,18,1,0,55.95,1082.8,False,False,False,False,False,False,True,False,False,False,False,False,True,False,60.15555555555555,False,True,False,False,0,0.20627421,1
1,0,1,1,48,1,0,23.55,1173.35,False,True,False,True,False,False,True,True,False,False,False,False,False,False,24.444791666666664,False,False,True,False,0,0.09370295,0
1,0,0,0,26,1,1,20.65,595.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,22.903846153846153,False,False,True,False,0,0.1428851,3
1,0,0,0,1,1,1,69.1,69.1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,69.1,False,False,False,False,1,0.829141,1
0,0,0,1,4,0,1,57.2,223.75,False,False,False,False,False,False,True,False,True,True,True,False,True,True,55.9375,False,False,False,False,0,0.5077928,3
1,0,0,0,1,1,0,20.3,20.3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,20.3,False,False,False,False,0,0.6000458,3
1,0,1,1,11,1,1,74.35,834.2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,75.83636363636364,True,False,False,False,1,0.58566,1
1,0,1,1,4,1,0,61.45,229.55,False,False,False,False,True,False,False,False,False,False,False,True,False,True,57.3875,False,False,False,False,1,0.31610614,1
0,1,0,0,8,1,0,19.65,164.3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,20.5375,True,False,False,False,1,0.49168915,3
0,0,1,0,6,1,1,90.75,512.25,True,False,False,False,False,True,False,True,False,True,False,False,False,True,85.375,False,False,False,False,0,0.8119769,1
1,0,0,0,72,1,0,92.0,6632.75,False,False,False,True,False,False,False,True,True,True,True,True,True,True,92.12152777777777,False,False,False,True,0,0.103342146,2
0,0,0,0,27,1,0,52.85,1498.65,False,False,False,True,False,False,False,False,True,True,False,False,False,False,55.50555555555556,False,False,True,False,0,0.12553963,1
0,1,0,1,1,1,1,71.0,71.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,71.0,False,False,False,False,1,0.7972989,1
0,0,0,0,17,1,0,20.15,353.65,False,True,True,False,False,False,True,False,False,False,False,False,False,False,20.802941176470586,False,True,False,False,0,0.15811874,3
1,0,0,0,66,1,0,68.75,4447.55,False,False,False,True,False,False,False,True,True,True,True,True,False,False,67.38712121212122,False,False,False,True,0,0.10209437,2
1,0,0,0,53,1,0,19.5,1050.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,19.82075471698113,False,False,False,True,0,0.12962161,0
1,0,1,0,44,1,1,84.8,3626.35,True,False,False,False,True,False,False,True,True,False,True,False,False,False,82.41704545454546,False,False,True,False,0,0.33639354,2
1,0,1,1,52,1,1,20.85,1071.6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,20.607692307692307,False,False,False,True,0,0.1087888,0
1,1,1,0,70,1,0,90.05,6333.4,False,False,False,True,True,False,False,True,True,True,True,True,True,True,90.47714285714285,False,False,False,True,0,0.103698224,2
0,0,0,0,1,1,1,25.75,25.75,False,True,False,False,False,False,True,True,False,False,False,False,False,False,25.75,False,False,False,False,0,0.64517605,3
1,0,1,0,61,1,1,94.1,5638.3,True,False,False,True,False,True,False,True,False,True,False,True,True,False,92.43114754098362,False,False,False,True,1,0.52773017,2
1,0,1,1,19,1,1,100.95,1875.55,True,False,True,False,False,True,False,True,False,False,False,True,True,True,98.71315789473684,False,True,False,False,1,0.63020885,1
0,0,1,1,11,1,0,20.6,233.9,False,True,True,False,False,False,True,False,False,False,False,False,False,False,21.263636363636365,True,False,False,False,0,0.13071586,3
1,0,0,0,26,1,1,85.75,2146.5,True,False,False,False,False,True,False,False,False,True,False,False,True,False,82.5576923076923,False,False,True,False,0,0.6135487,1
0,0,0,0,60,1,0,19.85,1128.1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,18.801666666666666,False,False,False,True,0,0.108972706,0
1,0,0,0,1,1,1,84.85,84.85,True,False,False,False,False,True,False,False,False,False,True,False,True,False,84.85,False,False,False,False,1,0.8301203,1
1,0,0,0,26,1,1,92.4,2349.8,True,False,False,False,True,False,False,True,True,True,False,False,True,False,90.37692307692308,False,False,True,False,0,0.43518877,1
1,1,0,0,24,1,1,80.5,2088.45,True,False,False,False,False,True,False,True,False,True,False,False,False,False,87.01875,False,True,False,False,0,0.7179043,1
1,0,1,1,22,1,1,100.05,2090.25,True,False,True,False,False,False,True,False,False,True,True,False,True,True,95.01136363636364,False,True,False,False,0,0.45112365,1
0,0,1,0,51,1,1,98.85,4947.55,True,False,True,False,False,True,False,True,False,False,True,False,True,True,97.0107843137255,False,False,False,True,0,0.7081496,2
1,1,1,0,61,1,1,85.55,5251.75,True,False,True,False,False,False,False,True,False,True,False,True,False,False,86.09426229508196,False,False,False,True,0,0.16184254,2
1,0,1,0,44,0,0,54.3,2390.45,False,False,False,True,False,False,False,False,False,True,True,False,True,True,54.32840909090908,False,False,True,False,0,0.15465325,0
0,0,1,1,0,1,0,80.85,0.0,False,False,False,True,False,False,True,False,True,True,True,False,True,True,0.0,False,False,False,False,0,0.19956481,3
0,0,0,0,5,1,1,75.65,399.45,True,False,False,False,False,False,True,False,False,False,False,True,False,False,79.89,False,False,False,False,0,0.6623086,1
0,0,1,0,1,1,0,78.8,78.8,True,False,False,False,False,True,False,False,False,False,False,False,True,False,78.8,False,False,False,False,1,0.8133019,1
1,0,0,0,26,1,0,61.55,1581.95,False,False,True,False,False,True,False,True,True,True,False,False,False,False,60.84423076923077,False,False,True,False,0,0.3369367,1
0,0,0,0,15,1,1,84.35,1302.65,True,False,False,False,True,False,False,True,True,False,True,False,False,False,86.84333333333333,False,True,False,False,0,0.56964594,1
1,0,1,0,4,1,1,80.35,307.4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,76.85,False,False,False,False,1,0.7221389,1
1,0,1,0,12,1,1,84.6,959.9,True,False,False,False,False,True,False,False,True,True,True,False,False,False,79.99166666666666,True,False,False,False,0,0.63611263,1
1,0,0,1,1,1,1,49.9,49.9,False,False,False,False,False,False,True,False,False,False,False,True,False,False,49.9,False,False,False,False,1,0.6004481,3
1,0,1,1,22,1,1,57.95,1271.8,False,False,False,False,False,False,True,False,True,True,False,True,False,False,57.809090909090905,False,True,False,False,0,0.18526551,1
1,0,1,0,49,0,0,49.65,2409.9,False,False,False,True,True,False,False,False,False,True,False,False,True,True,49.18163265306123,False,False,False,True,0,0.14595012,0
1,0,0,0,13,1,0,19.75,265.75,False,True,False,True,False,False,True,False,False,False,False,False,False,False,20.442307692307693,False,True,False,False,0,0.13619448,3
0,0,1,0,66,1,1,90.55,6130.95,True,False,True,False,False,False,False,True,False,True,True,True,False,False,92.89318181818182,False,False,False,True,0,0.1689116,2
1,0,1,0,62,0,1,39.0,2337.45,False,False,False,True,False,False,False,False,False,False,False,True,True,False,37.7008064516129,False,False,False,True,0,0.110480554,0
1,0,1,1,66,1,1,63.3,4189.7,False,False,False,True,False,False,False,True,False,False,True,False,True,False,63.48030303030303,False,False,False,True,0,0.08330576,2
0,0,0,0,3,0,0,35.2,108.95,False,False,False,False,True,False,False,False,False,False,False,False,True,False,36.31666666666667,False,False,False,False,1,0.62474376,3
1,0,0,0,63,1,0,68.8,4111.35,False,False,True,False,False,False,False,True,True,True,True,True,False,False,65.25952380952381,False,False,False,True,0,0.12561157,2
1,0,1,1,15,1,0,19.35,278.85,False,True,False,True,False,False,True,False,False,False,False,False,False,False,18.59,False,True,False,False,0,0.09928143,3
0,0,1,0,43,1,1,94.1,4107.3,True,False,False,False,False,True,False,True,True,True,False,False,False,True,95.51860465116279,False,False,True,False,0,0.62204593,2
1,1,0,0,65,1,1,109.05,7108.2,True,False,False,True,False,True,False,True,True,False,True,True,True,True,109.35692307692307,False,False,False,True,0,0.5503246,2
0,0,0,0,2,1,1,85.7,169.8,True,False,False,False,False,True,False,True,False,False,False,False,False,True,84.9,False,False,False,False,1,0.8407541,1
0,0,0,0,14,1,0,50.1,709.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,50.67857142857143,False,True,False,False,0,0.29506072,3
0,0,1,1,68,1,1,109.05,7508.55,True,False,False,True,False,False,False,True,True,False,True,True,True,True,110.41985294117647,False,False,False,True,0,0.21729006,2
1,0,0,0,20,1,1,19.6,356.15,False,True,False,False,True,False,False,False,False,False,False,False,False,False,17.807499999999997,False,True,False,False,0,0.19246277,3
0,0,1,1,57,1,0,65.2,3687.85,False,False,False,False,False,False,False,True,True,True,False,True,False,False,64.69912280701755,False,False,False,True,0,0.13445023,2
1,0,0,0,72,1,1,19.8,1468.75,False,True,False,True,True,False,False,False,False,False,False,False,False,False,20.399305555555557,False,False,False,True,0,0.10373195,0
1,0,0,0,6,1,1,84.4,556.35,True,False,False,False,False,True,False,False,False,True,False,False,False,True,92.72500000000001,False,False,False,False,1,0.72968304,1
1,0,0,0,53,1,1,73.9,3958.25,False,False,False,True,False,False,False,True,False,True,True,True,False,True,74.68396226415095,False,False,False,True,0,0.12134647,2
0,0,1,1,57,1,1,70.1,3913.3,False,False,True,False,False,False,False,False,True,False,False,False,True,True,68.65438596491228,False,False,False,True,1,0.15015045,2
1,0,0,0,1,1,1,20.1,20.1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,20.1,False,False,False,False,1,0.62614805,3
1,0,0,0,15,1,1,49.0,749.25,False,False,False,False,False,True,False,True,False,False,False,False,False,False,49.95,False,True,False,False,0,0.5903773,3
0,1,0,0,40,1,1,79.2,3233.85,True,False,False,False,True,False,False,False,True,True,False,False,False,False,80.84625,False,False,True,False,1,0.40885404,1
1,0,0,0,71,0,0,53.95,3888.65,False,False,False,True,False,False,False,False,True,True,True,True,True,False,54.76971830985916,False,False,False,True,0,0.11549506,0
0,1,1,0,13,0,0,45.3,528.45,False,False,False,False,False,True,False,False,False,False,False,False,True,True,40.650000000000006,False,True,False,False,0,0.6293394,3
0,0,1,0,72,1,1,91.15,6637.9,False,False,False,True,False,False,False,True,True,True,True,True,True,True,92.19305555555555,False,False,False,True,0,0.08958516,2
0,0,1,1,52,1,1,95.7,4976.15,True,False,True,False,True,False,False,True,False,True,True,False,True,False,95.6951923076923,False,False,False,True,0,0.23426351,2
0,0,1,0,63,1,1,81.15,5224.5,True,False,True,False,True,False,False,False,True,False,True,False,False,False,82.92857142857143,False,False,False,True,0,0.15204208,2
1,0,0,0,29,1,0,19.1,529.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,18.25862068965517,False,False,True,False,0,0.12666276,3
0,0,0,0,29,1,0,100.55,2878.75,True,False,False,False,False,False,False,True,False,False,True,False,True,True,99.26724137931035,False,False,True,False,0,0.6046492,1
1,0,0,0,3,1,1,20.75,67.1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,22.366666666666664,False,False,False,False,0,0.41736686,3
1,0,1,1,19,1,0,20.6,414.95,False,True,False,False,False,False,True,False,False,False,False,False,False,False,21.839473684210525,False,True,False,False,0,0.14718893,3
1,0,1,1,61,1,1,99.9,6241.35,True,False,True,False,False,True,False,True,False,False,True,False,True,True,102.31721311475411,False,False,False,True,0,0.40957057,2
0,0,0,0,10,1,0,54.25,583.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,58.3,True,False,False,False,0,0.51557696,1
0,0,1,0,67,1,1,109.7,7344.45,True,False,True,False,True,False,False,True,False,True,True,True,True,True,109.6186567164179,False,False,False,True,0,0.36805916,2
1,0,0,0,42,1,1,19.55,839.4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,19.985714285714284,False,False,True,False,0,0.12827162,0
0,0,0,0,1,1,1,75.7,75.7,True,False,False,False,False,True,False,False,False,True,False,False,False,False,75.7,False,False,False,False,1,0.83647084,1
0,0,0,0,5,1,1,84.0,424.75,True,False,False,False,False,True,False,True,False,False,False,False,True,False,84.95,False,False,False,False,0,0.8492918,1
0,0,0,0,20,1,0,19.5,403.15,False,True,True,False,False,False,True,False,False,False,False,False,False,False,20.1575,False,True,False,False,0,0.1583165,3
1,1,0,0,1,1,1,69.5,69.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,69.5,False,False,False,False,1,0.7801312,1
1,0,0,0,6,1,1,78.95,494.95,True,False,False,False,False,True,False,False,True,True,False,False,False,False,82.49166666666666,False,False,False,False,0,0.7193176,1
1,0,0,0,34,1,1,106.35,3549.25,True,False,False,False,False,True,False,True,False,True,True,False,True,True,104.38970588235294,False,False,True,False,1,0.72242767,2
1,0,0,0,21,1,0,19.6,390.4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,18.59047619047619,False,True,False,False,0,0.12948045,3
1,0,0,0,46,1,0,108.65,4903.2,True,False,False,True,False,True,False,True,False,True,True,True,True,True,106.59130434782608,False,False,True,False,0,0.66525924,2
1,0,1,1,34,1,1,97.7,3410.0,True,False,False,False,False,False,False,True,False,True,False,False,True,True,100.29411764705883,False,False,True,False,0,0.46310654,2
1,0,0,1,29,0,1,45.0,1242.45,False,False,False,False,False,False,True,False,True,True,True,True,False,False,42.84310344827586,False,False,True,False,0,0.2153942,3
1,0,1,1,27,1,1,80.65,2209.75,True,False,True,False,True,False,False,False,True,True,False,False,False,False,81.8425925925926,False,False,True,False,0,0.27256814,1
0,0,1,1,72,1,0,89.8,6510.45,False,False,False,True,True,False,False,True,True,True,True,True,True,True,90.42291666666667,False,False,False,True,0,0.08796241,2
0,0,0,0,42,1,0,54.55,2455.05,False,False,False,False,True,False,False,False,True,False,True,False,False,False,58.453571428571436,False,False,True,False,0,0.21807802,0
0,1,0,0,27,1,1,78.05,2135.5,True,False,False,False,False,True,False,True,False,False,True,False,False,False,79.0925925925926,False,False,True,False,1,0.67019933,1
1,0,1,0,66,1,1,66.1,4428.45,False,False,False,True,True,False,False,True,True,True,True,False,False,False,67.09772727272727,False,False,False,True,0,0.09555167,2
0,0,0,0,2,1,1,75.55,166.3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,83.15,False,False,False,False,1,0.82483846,1
1,0,0,0,32,1,1,96.2,3183.4,True,False,False,False,False,True,False,False,False,False,False,True,True,True,99.48125,False,False,True,False,1,0.60416144,1
1,1,0,0,14,1,1,74.95,1036.75,True,False,False,False,False,True,False,True,False,False,False,False,False,False,74.05357142857143,False,True,False,False,1,0.7407652,1
1,0,0,0,19,1,0,89.95,1682.4,True,False,False,False,False,False,True,False,False,False,True,True,True,False,88.54736842105264,False,True,False,False,0,0.37723562,1
1,0,0,1,48,1,1,64.4,3035.35,False,False,True,False,False,False,False,True,True,True,True,False,False,False,63.23645833333333,False,False,True,False,0,0.14141141,0
1,0,0,0,4,1,1,73.9,280.85,True,False,False,False,False,True,False,False,False,False,True,False,False,False,70.2125,False,False,False,False,1,0.72290456,1
1,1,1,0,57,1,1,89.85,4925.35,True,False,False,False,False,True,False,True,False,True,False,False,False,True,86.40964912280702,False,False,False,True,0,0.42221814,2
1,0,1,1,58,1,1,75.2,4300.8,False,False,True,False,True,False,False,False,False,True,False,True,True,True,74.15172413793104,False,False,False,True,0,0.174634,2
0,1,1,0,56,1,1,68.45,4014.0,False,False,True,False,True,False,False,True,True,True,True,True,False,False,71.67857142857143,False,False,False,True,0,0.12909678,2
0,0,1,1,69,1,0,19.75,1375.4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,19.933333333333334,False,False,False,True,0,0.08510725,0
1,0,1,1,10,0,0,53.7,521.0,False,False,False,True,True,False,False,False,True,True,True,True,False,True,52.1,True,False,False,False,0,0.15140165,3
0,0,1,1,3,1,1,80.0,241.3,True,False,False,False,False,True,False,False,False,True,False,True,False,False,80.43333333333334,False,False,False,False,0,0.6701996,1
1,0,0,0,35,1,0,26.2,954.9,False,True,True,False,False,False,False,True,False,False,False,False,False,False,27.282857142857143,False,False,True,False,0,0.14908484,0
0,0,1,1,11,1,1,19.25,180.3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,16.39090909090909,True,False,False,False,1,0.16290374,3
1,0,1,0,56,1,1,100.55,5514.95,True,False,True,False,False,True,False,True,True,False,False,False,True,True,98.48125,False,False,False,True,0,0.63644844,2
1,0,1,1,51,1,1,24.95,1222.25,False,True,False,True,False,False,True,True,False,False,False,False,False,False,23.965686274509803,False,False,False,True,0,0.08789283,0
1,1,0,0,36,1,1,90.85,3186.7,True,False,False,False,False,True,False,True,True,False,False,False,True,False,88.51944444444445,False,False,True,False,1,0.6749834,1
1,0,0,1,5,1,0,20.45,106.9,False,True,False,True,False,False,True,False,False,False,False,False,False,False,21.380000000000003,False,False,False,False,0,0.17007872,3
1,0,1,1,1,1,0,20.4,20.4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,20.4,False,False,False,False,0,0.42563325,3
1,1,1,0,7,1,1,74.4,527.9,True,False,False,False,False,False,True,True,False,False,False,False,False,False,75.41428571428571,True,False,False,False,1,0.6976846,1
1,0,1,0,69,1,1,53.65,3804.4,False,False,True,False,True,False,False,False,True,True,False,False,False,False,55.13623188405797,False,False,False,True,0,0.11487777,0
1,0,1,1,22,1,1,67.5,1544.05,False,False,True,False,False,False,False,False,True,False,True,True,True,False,70.18409090909091,False,True,False,False,1,0.16506256,1
0,0,0,0,63,1,0,24.2,1618.2,False,True,False,True,False,False,True,True,False,False,False,False,False,False,25.685714285714287,False,False,False,True,0,0.0990895,0
0,0,1,1,55,1,1,75.75,4264.25,False,False,True,False,False,False,False,True,True,True,False,True,False,True,77.53181818181818,False,False,False,True,0,0.15960416,2
0,0,0,0,3,1,0,57.55,161.45,False,False,False,False,False,True,False,False,False,False,True,False,True,False,53.81666666666666,False,False,False,False,0,0.67935085,3
1,0,1,1,67,1,0,81.35,5398.6,False,False,False,True,True,False,False,False,True,True,True,False,True,True,80.57611940298509,False,False,False,True,0,0.09135861,2
0,0,0,0,3,0,0,25.25,58.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,19.633333333333333,False,False,False,False,1,0.7372081,3
1,0,0,0,1,1,0,19.75,19.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,19.75,False,False,False,False,0,0.62614805,3
1,0,0,0,16,1,1,89.05,1448.6,True,False,False,False,True,False,False,True,False,False,False,True,False,True,90.5375,False,True,False,False,1,0.55710214,1
1,0,0,1,62,1,1,104.05,6590.5,True,False,False,True,False,True,False,True,False,False,True,True,True,True,106.29838709677419,False,False,False,True,0,0.36693293,2
0,0,0,0,8,1,1,65.5,573.15,False,False,False,False,False,False,False,True,True,True,True,False,False,False,71.64375,True,False,False,False,0,0.33806857,1
1,0,0,1,9,1,0,20.1,190.25,False,True,True,False,False,False,True,False,False,False,False,False,False,False,21.13888888888889,True,False,False,False,0,0.15072583,3
0,0,1,0,6,1,0,19.5,146.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.383333333333336,False,False,False,False,1,0.26866695,3
0,0,0,0,28,1,0,59.0,1654.45,False,False,True,False,False,False,True,True,True,False,True,False,False,False,59.0875,False,False,True,False,0,0.149418,1
1,0,0,0,26,1,0,19.4,525.55,False,True,True,False,False,False,True,False,False,False,False,False,False,False,20.213461538461537,False,False,True,False,0,0.13402343,3
1,0,1,1,38,1,1,101.15,3956.7,True,False,False,False,True,False,False,True,False,False,True,False,True,True,104.1236842105263,False,False,True,False,0,0.43489847,2
0,0,0,0,18,1,1,50.3,913.3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,50.73888888888889,False,True,False,False,0,0.53347033,3
0,0,1,1,3,0,1,31.0,95.05,False,False,False,False,False,False,True,False,False,False,False,True,False,False,31.683333333333334,False,False,False,False,1,0.46124685,3
1,0,1,0,3,0,0,25.0,78.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,26.083333333333332,False,False,False,False,0,0.51588064,3
1,0,1,0,70,1,0,72.95,5265.55,False,False,False,True,False,False,False,True,False,True,True,True,True,False,75.22214285714286,False,False,False,True,0,0.094459325,2
1,0,1,1,67,1,1,69.35,4653.25,False,False,True,False,True,False,False,True,True,True,True,True,False,False,69.45149253731343,False,False,False,True,0,0.11316644,2
1,0,0,1,71,1,0,24.35,1654.6,False,True,False,True,False,False,True,True,False,False,False,False,False,False,23.304225352112674,False,False,False,True,0,0.09113424,0
1,0,0,1,16,1,1,69.1,1083.7,False,False,False,False,False,True,False,True,True,True,False,False,False,True,67.73125,False,True,False,False,0,0.3907292,1
0,0,1,1,10,1,1,65.5,616.9,False,False,False,False,False,True,False,False,False,True,False,True,False,True,61.69,True,False,False,False,0,0.30996296,1
1,0,0,0,1,1,1,90.85,90.85,True,False,False,False,True,False,False,True,False,True,False,False,False,True,90.85,False,False,False,False,1,0.7818729,1
1,0,1,1,12,1,1,56.3,628.65,False,False,False,False,False,False,True,False,False,False,False,False,True,False,52.387499999999996,True,False,False,False,0,0.20500971,3
0,0,0,0,5,1,0,53.85,259.8,False,False,False,False,True,False,False,False,True,False,False,True,False,False,51.96,False,False,False,False,1,0.4723043,3
0,1,1,0,40,1,1,99.2,4062.2,True,False,True,False,True,False,False,False,False,True,False,True,True,True,101.55499999999999,False,False,True,False,1,0.36195517,2
1,1,1,0,21,1,1,64.95,1339.8,False,False,False,False,False,False,False,False,True,True,False,False,False,True,63.8,False,True,False,False,0,0.22430661,1
1,0,0,0,9,1,1,68.25,576.95,False,False,False,False,False,False,False,False,True,False,True,True,False,True,64.10555555555555,True,False,False,False,0,0.3014016,1
0,0,1,0,7,1,1,50.3,355.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,50.728571428571435,True,False,False,False,0,0.32904455,3
0,0,0,0,38,1,0,20.05,678.2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,17.847368421052632,False,False,True,False,0,0.12566409,0
1,0,0,0,1,1,1,50.5,50.5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,50.5,False,False,False,False,1,0.7178701,3
1,0,0,0,7,1,1,74.9,490.55,True,False,False,False,False,True,False,False,False,False,True,False,False,False,70.07857142857144,True,False,False,False,0,0.71740973,1
0,0,0,0,2,1,1,70.95,137.95,True,False,False,False,False,True,False,False,False,False,False,False,False,False,68.975,False,False,False,False,1,0.7556098,1
0,0,0,0,56,1,1,19.55,1080.55,False,True,False,True,False,False,False,False,False,False,False,False,False,False,19.295535714285712,False,False,False,True,0,0.12665384,0
0,0,1,0,6,1,0,50.35,314.55,False,False,False,False,False,True,False,True,False,False,False,False,False,False,52.425000000000004,False,False,False,False,0,0.58119637,3
0,0,0,0,63,1,0,58.55,3503.5,False,False,True,False,True,False,False,False,False,False,True,False,False,True,55.611111111111114,False,False,False,True,0,0.19485472,0
0,0,0,0,64,1,1,110.5,7069.25,True,False,False,True,True,False,False,True,False,True,True,True,True,True,110.45703125,False,False,False,True,0,0.3183363,2
1,0,1,0,29,0,1,45.9,1332.4,False,False,False,False,False,True,False,False,False,False,False,False,True,True,45.9448275862069,False,False,True,False,0,0.40626082,3
1,0,0,0,32,1,1,85.65,2664.3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,83.259375,False,False,True,False,0,0.50105226,1
0,1,0,0,2,1,1,84.05,186.05,True,False,False,False,False,True,False,True,False,False,False,False,False,True,93.025,False,False,False,False,0,0.8394255,1
1,0,1,0,60,1,1,94.4,5610.25,True,False,True,False,False,True,False,False,False,True,False,False,True,True,93.50416666666666,False,False,False,True,1,0.48239344,2
1,0,0,0,22,1,0,65.05,1427.55,False,False,False,False,False,False,True,True,True,True,True,False,False,False,64.88863636363637,False,True,False,False,0,0.2400995,1
1,0,0,0,11,0,1,35.65,425.1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,38.64545454545455,True,False,False,False,0,0.5992332,3
1,1,1,0,57,1,1,90.65,5199.8,True,False,True,False,False,True,False,False,False,True,True,False,True,False,91.22456140350877,False,False,False,True,0,0.42644143,2
1,0,0,0,1,1,1,44.15,44.15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,44.15,False,False,False,False,1,0.65921426,3
0,0,0,0,62,1,1,19.2,1123.65,False,True,False,True,True,False,False,False,False,False,False,False,False,False,18.123387096774195,False,False,False,True,0,0.12648734,0
0,0,1,0,47,1,1,98.75,4533.7,True,False,False,False,False,True,False,True,True,True,True,False,True,False,96.46170212765956,False,False,True,False,1,0.67640895,2
0,0,1,1,61,1,0,88.1,5526.75,False,False,False,True,False,False,True,True,True,True,True,True,True,True,90.60245901639344,False,False,False,True,0,0.0901548,2
0,0,0,0,3,1,1,70.15,194.2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,64.73333333333333,False,False,False,False,0,0.7458959,1
1,0,1,1,64,1,0,81.05,5135.35,True,False,False,False,False,True,False,False,True,True,False,False,False,False,80.23984375,False,False,False,True,0,0.23463042,2
0,0,1,1,6,1,1,94.05,518.75,True,False,False,False,False,False,True,True,False,True,True,False,True,False,86.45833333333333,False,False,False,False,0,0.74707067,1
0,0,1,1,56,1,0,20.05,1090.1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,19.46607142857143,False,False,False,True,0,0.08974543,0
0,0,1,1,27,1,0,49.85,1336.15,False,False,False,False,False,False,True,False,False,True,False,False,False,False,49.48703703703704,False,False,True,False,0,0.16136803,3
0,0,1,0,46,0,0,45.55,2062.15,False,False,False,False,False,True,False,False,True,True,False,False,True,False,44.82934782608696,False,False,True,False,0,0.39389157,0
1,1,0,0,1,1,0,45.1,45.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45.1,False,False,False,False,1,0.723961,3
